timestamp_utc,generation_mw,installed_capacity_mwp,capacity_mwp
2020-09-20T21:00:00Z,0.0,2228.4608801,2130.7497577
2020-09-20T21:30:00Z,0.0,2228.4608801,2130.7497577
2020-09-20T22:00:00Z,0.0,2228.4608801,2130.7497577
2020-09-20T22:30:00Z,0.0,2228.4608801,2130.7497577
2020-09-20T23:00:00Z,0.0,2228.4608801,2130.7495127
2020-09-20T23:30:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T00:00:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T00:30:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T01:00:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T01:30:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T02:00:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T02:30:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T03:00:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T03:30:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T04:00:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T04:30:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T05:00:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T05:30:00Z,0.001511068639,2228.4608801,2130.7495127
2020-09-21T06:00:00Z,27.93128444,2228.4608801,2130.7495127
2020-09-21T06:30:00Z,83.12445343,2228.4608801,2130.7495127
2020-09-21T07:00:00Z,178.443798874,2228.4608801,2130.7495127
2020-09-21T07:30:00Z,272.7272674,2228.4608801,2130.7495127
2020-09-21T08:00:00Z,396.126837,2228.4608801,2130.7495127
2020-09-21T08:30:00Z,587.454457,2228.4608801,2130.7495127
2020-09-21T09:00:00Z,803.6792740000001,2228.4608801,2130.7495127
2020-09-21T09:30:00Z,997.408573,2228.4608801,2130.7495127
2020-09-21T10:00:00Z,1206.364321,2228.4608801,2130.7495127
2020-09-21T10:30:00Z,1256.208456,2228.4608801,2130.7495127
2020-09-21T11:00:00Z,1326.902129,2228.4608801,2130.7495127
2020-09-21T11:30:00Z,1378.23768,2228.4608801,2130.7495127
2020-09-21T12:00:00Z,1313.50711,2228.4608801,2130.7495127
2020-09-21T12:30:00Z,1225.79142,2228.4608801,2130.7495127
2020-09-21T13:00:00Z,1260.25633,2228.4608801,2130.7495127
2020-09-21T13:30:00Z,1136.19783,2228.4608801,2130.7495127
2020-09-21T14:00:00Z,964.310818,2228.4608801,2130.7495127
2020-09-21T14:30:00Z,875.758459,2228.4608801,2130.7495127
2020-09-21T15:00:00Z,666.205144,2228.4608801,2130.7495127
2020-09-21T15:30:00Z,446.677799,2228.4608801,2130.7495127
2020-09-21T16:00:00Z,262.14659,2228.4608801,2130.7495127
2020-09-21T16:30:00Z,115.647822,2228.4608801,2130.7495127
2020-09-21T17:00:00Z,44.2077213,2228.4608801,2130.7495127
2020-09-21T17:30:00Z,6.47112217,2228.4608801,2130.7495127
2020-09-21T18:00:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T18:30:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T19:00:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T19:30:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T20:00:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T20:30:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T21:00:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T21:30:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T22:00:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T22:30:00Z,0.0,2228.4608801,2130.7495127
2020-09-21T23:00:00Z,0.0,2228.4962483,2130.7360599
2020-09-21T23:30:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T00:00:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T00:30:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T01:00:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T01:30:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T02:00:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T02:30:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T03:00:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T03:30:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T04:00:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T04:30:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T05:00:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T05:30:00Z,0.000430486325,2228.4962483,2130.7360599
2020-09-22T06:00:00Z,28.6186012,2228.4962483,2130.7360599
2020-09-22T06:30:00Z,94.9941283,2228.4962483,2130.7360599
2020-09-22T07:00:00Z,203.807473,2228.4962483,2130.7360599
2020-09-22T07:30:00Z,362.670085,2228.4962483,2130.7360599
2020-09-22T08:00:00Z,571.70037,2228.4962483,2130.7360599
2020-09-22T08:30:00Z,787.132019,2228.4962483,2130.7360599
2020-09-22T09:00:00Z,919.493297,2228.4962483,2130.7360599
2020-09-22T09:30:00Z,1070.404725,2228.4962483,2130.7360599
2020-09-22T10:00:00Z,1234.78317,2228.4962483,2130.7360599
2020-09-22T10:30:00Z,1228.58693,2228.4962483,2130.7360599
2020-09-22T11:00:00Z,1296.22362,2228.4962483,2130.7360599
2020-09-22T11:30:00Z,1338.177989,2228.4962483,2130.7360599
2020-09-22T12:00:00Z,1287.47124,2228.4962483,2130.7360599
2020-09-22T12:30:00Z,1197.40634,2228.4962483,2130.7360599
2020-09-22T13:00:00Z,1208.91969,2228.4962483,2130.7360599
2020-09-22T13:30:00Z,1060.29779,2228.4962483,2130.7360599
2020-09-22T14:00:00Z,921.456777,2228.4962483,2130.7360599
2020-09-22T14:30:00Z,784.063136,2228.4962483,2130.7360599
2020-09-22T15:00:00Z,555.074755,2228.4962483,2130.7360599
2020-09-22T15:30:00Z,401.794969,2228.4962483,2130.7360599
2020-09-22T16:00:00Z,243.814903,2228.4962483,2130.7360599
2020-09-22T16:30:00Z,104.305955975,2228.4962483,2130.7360599
2020-09-22T17:00:00Z,34.4329045946,2228.4962483,2130.7360599
2020-09-22T17:30:00Z,2.92563935311,2228.4962483,2130.7360599
2020-09-22T18:00:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T18:30:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T19:00:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T19:30:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T20:00:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T20:30:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T21:00:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T21:30:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T22:00:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T22:30:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T23:00:00Z,0.0,2228.4962483,2130.7360599
2020-09-22T23:30:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T00:00:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T00:30:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T01:00:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T01:30:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T02:00:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T02:30:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T03:00:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T03:30:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T04:00:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T04:30:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T05:00:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T05:30:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T06:00:00Z,13.5151795,2228.6600292,2130.8024591
2020-09-23T06:30:00Z,55.6232603,2228.6600292,2130.8024591
2020-09-23T07:00:00Z,108.707062,2228.6600292,2130.8024591
2020-09-23T07:30:00Z,171.743392,2228.6600292,2130.8024591
2020-09-23T08:00:00Z,205.014382,2228.6600292,2130.8024591
2020-09-23T08:30:00Z,290.949923,2228.6600292,2130.8024591
2020-09-23T09:00:00Z,351.642951,2228.6600292,2130.8024591
2020-09-23T09:30:00Z,492.38266,2228.6600292,2130.8024591
2020-09-23T10:00:00Z,478.131791,2228.6600292,2130.8024591
2020-09-23T10:30:00Z,439.293848,2228.6600292,2130.8024591
2020-09-23T11:00:00Z,444.023406,2228.6600292,2130.8024591
2020-09-23T11:30:00Z,361.364929,2228.6600292,2130.8024591
2020-09-23T12:00:00Z,363.736443,2228.6600292,2130.8024591
2020-09-23T12:30:00Z,357.772877,2228.6600292,2130.8024591
2020-09-23T13:00:00Z,365.153172,2228.6600292,2130.8024591
2020-09-23T13:30:00Z,437.391862,2228.6600292,2130.8024591
2020-09-23T14:00:00Z,383.148429,2228.6600292,2130.8024591
2020-09-23T14:30:00Z,239.950259,2228.6600292,2130.8024591
2020-09-23T15:00:00Z,149.1224555,2228.6600292,2130.8024591
2020-09-23T15:30:00Z,117.5368463,2228.6600292,2130.8024591
2020-09-23T16:00:00Z,80.54321,2228.6600292,2130.8024591
2020-09-23T16:30:00Z,52.215421,2228.6600292,2130.8024591
2020-09-23T17:00:00Z,11.4704664,2228.6600292,2130.8024591
2020-09-23T17:30:00Z,0.799154626,2228.6600292,2130.8024591
2020-09-23T18:00:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T18:30:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T19:00:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T19:30:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T20:00:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T20:30:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T21:00:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T21:30:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T22:00:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T22:30:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T23:00:00Z,0.0,2228.6600292,2130.8024591
2020-09-23T23:30:00Z,0.0,2228.6600292,2130.8024591
2020-09-24T00:00:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T00:30:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T01:00:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T01:30:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T02:00:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T02:30:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T03:00:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T03:30:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T04:00:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T04:30:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T05:00:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T05:30:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T06:00:00Z,4.63359287,2228.7806628,2130.8742888
2020-09-24T06:30:00Z,42.5393807,2228.7806628,2130.8742888
2020-09-24T07:00:00Z,149.070149,2228.7806628,2130.8742888
2020-09-24T07:30:00Z,286.806642,2228.7806628,2130.8742888
2020-09-24T08:00:00Z,563.878341,2228.7806628,2130.8742888
2020-09-24T08:30:00Z,809.419727,2228.7806628,2130.8742888
2020-09-24T09:00:00Z,931.799966,2228.7806628,2130.8742888
2020-09-24T09:30:00Z,1080.20771,2228.7806628,2130.8742888
2020-09-24T10:00:00Z,1211.05981,2228.7806628,2130.8742888
2020-09-24T10:30:00Z,1123.82064,2228.7806628,2130.8742888
2020-09-24T11:00:00Z,1212.28325,2228.7806628,2130.8742888
2020-09-24T11:30:00Z,1186.671,2228.7806628,2130.8742888
2020-09-24T12:00:00Z,1016.22826,2228.7806628,2130.8742888
2020-09-24T12:30:00Z,889.0981,2228.7806628,2130.8742888
2020-09-24T13:00:00Z,761.652631,2228.7806628,2130.8742888
2020-09-24T13:30:00Z,605.31421,2228.7806628,2130.8742888
2020-09-24T14:00:00Z,394.003268,2228.7806628,2130.8742888
2020-09-24T14:30:00Z,255.760672,2228.7806628,2130.8742888
2020-09-24T15:00:00Z,178.7174254,2228.7806628,2130.8742888
2020-09-24T15:30:00Z,118.5510188,2228.7806628,2130.8742888
2020-09-24T16:00:00Z,90.2038657,2228.7806628,2130.8742888
2020-09-24T16:30:00Z,48.6420048,2228.7806628,2130.8742888
2020-09-24T17:00:00Z,21.74745381,2228.7806628,2130.8742888
2020-09-24T17:30:00Z,1.183242936,2228.7806628,2130.8742888
2020-09-24T18:00:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T18:30:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T19:00:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T19:30:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T20:00:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T20:30:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T21:00:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T21:30:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T22:00:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T22:30:00Z,0.0,2228.7806628,2130.8742888
2020-09-24T23:00:00Z,0.0,2228.7806628,2130.8740269
2020-09-24T23:30:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T00:00:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T00:30:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T01:00:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T01:30:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T02:00:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T02:30:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T03:00:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T03:30:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T04:00:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T04:30:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T05:00:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T05:30:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T06:00:00Z,0.818260553,2228.7806628,2130.8740269
2020-09-25T06:30:00Z,16.35172135,2228.7806628,2130.8740269
2020-09-25T07:00:00Z,59.4350363,2228.7806628,2130.8740269
2020-09-25T07:30:00Z,164.4767827,2228.7806628,2130.8740269
2020-09-25T08:00:00Z,253.511763,2228.7806628,2130.8740269
2020-09-25T08:30:00Z,345.419884,2228.7806628,2130.8740269
2020-09-25T09:00:00Z,460.140139,2228.7806628,2130.8740269
2020-09-25T09:30:00Z,505.94096,2228.7806628,2130.8740269
2020-09-25T10:00:00Z,450.654277,2228.7806628,2130.8740269
2020-09-25T10:30:00Z,441.785502,2228.7806628,2130.8740269
2020-09-25T11:00:00Z,384.373225,2228.7806628,2130.8740269
2020-09-25T11:30:00Z,356.114364,2228.7806628,2130.8740269
2020-09-25T12:00:00Z,374.997027,2228.7806628,2130.8740269
2020-09-25T12:30:00Z,354.922647,2228.7806628,2130.8740269
2020-09-25T13:00:00Z,394.436724,2228.7806628,2130.8740269
2020-09-25T13:30:00Z,361.130863,2228.7806628,2130.8740269
2020-09-25T14:00:00Z,389.471254,2228.7806628,2130.8740269
2020-09-25T14:30:00Z,399.471407,2228.7806628,2130.8740269
2020-09-25T15:00:00Z,302.807806,2228.7806628,2130.8740269
2020-09-25T15:30:00Z,249.362239,2228.7806628,2130.8740269
2020-09-25T16:00:00Z,166.904385,2228.7806628,2130.8740269
2020-09-25T16:30:00Z,81.2148574,2228.7806628,2130.8740269
2020-09-25T17:00:00Z,37.681794,2228.7806628,2130.8740269
2020-09-25T17:30:00Z,2.778311208,2228.7806628,2130.8740269
2020-09-25T18:00:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T18:30:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T19:00:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T19:30:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T20:00:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T20:30:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T21:00:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T21:30:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T22:00:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T22:30:00Z,0.0,2228.7806628,2130.8740269
2020-09-25T23:00:00Z,0.0,2228.8705918,2130.9151459
2020-09-25T23:30:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T00:00:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T00:30:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T01:00:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T01:30:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T02:00:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T02:30:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T03:00:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T03:30:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T04:00:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T04:30:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T05:00:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T05:30:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T06:00:00Z,10.37561288,2228.8705918,2130.9151459
2020-09-26T06:30:00Z,59.6242966,2228.8705918,2130.9151459
2020-09-26T07:00:00Z,143.969766,2228.8705918,2130.9151459
2020-09-26T07:30:00Z,217.305994,2228.8705918,2130.9151459
2020-09-26T08:00:00Z,317.364897,2228.8705918,2130.9151459
2020-09-26T08:30:00Z,394.667828,2228.8705918,2130.9151459
2020-09-26T09:00:00Z,457.55726,2228.8705918,2130.9151459
2020-09-26T09:30:00Z,504.971379,2228.8705918,2130.9151459
2020-09-26T10:00:00Z,525.205971,2228.8705918,2130.9151459
2020-09-26T10:30:00Z,443.978685,2228.8705918,2130.9151459
2020-09-26T11:00:00Z,440.825314,2228.8705918,2130.9151459
2020-09-26T11:30:00Z,381.767435,2228.8705918,2130.9151459
2020-09-26T12:00:00Z,332.477348,2228.8705918,2130.9151459
2020-09-26T12:30:00Z,262.104192,2228.8705918,2130.9151459
2020-09-26T13:00:00Z,266.494658,2228.8705918,2130.9151459
2020-09-26T13:30:00Z,250.060011,2228.8705918,2130.9151459
2020-09-26T14:00:00Z,204.219222,2228.8705918,2130.9151459
2020-09-26T14:30:00Z,160.290858,2228.8705918,2130.9151459
2020-09-26T15:00:00Z,164.280903,2228.8705918,2130.9151459
2020-09-26T15:30:00Z,151.3292512,2228.8705918,2130.9151459
2020-09-26T16:00:00Z,82.0673784,2228.8705918,2130.9151459
2020-09-26T16:30:00Z,47.4925482,2228.8705918,2130.9151459
2020-09-26T17:00:00Z,15.70621885,2228.8705918,2130.9151459
2020-09-26T17:30:00Z,0.29128188470305,2228.8705918,2130.9151459
2020-09-26T18:00:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T18:30:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T19:00:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T19:30:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T20:00:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T20:30:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T21:00:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T21:30:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T22:00:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T22:30:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T23:00:00Z,0.0,2228.8705918,2130.9151459
2020-09-26T23:30:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T00:00:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T00:30:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T01:00:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T01:30:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T02:00:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T02:30:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T03:00:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T03:30:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T04:00:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T04:30:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T05:00:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T05:30:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T06:00:00Z,0.44462750113,2228.9065257,2130.8537101
2020-09-27T06:30:00Z,12.737429582,2228.9065257,2130.8537101
2020-09-27T07:00:00Z,40.0628887,2228.9065257,2130.8537101
2020-09-27T07:30:00Z,83.4881729,2228.9065257,2130.8537101
2020-09-27T08:00:00Z,131.4886075,2228.9065257,2130.8537101
2020-09-27T08:30:00Z,174.330813,2228.9065257,2130.8537101
2020-09-27T09:00:00Z,191.031992,2228.9065257,2130.8537101
2020-09-27T09:30:00Z,236.795437,2228.9065257,2130.8537101
2020-09-27T10:00:00Z,297.6745009,2228.9065257,2130.8537101
2020-09-27T10:30:00Z,298.9890948,2228.9065257,2130.8537101
2020-09-27T11:00:00Z,299.704821,2228.9065257,2130.8537101
2020-09-27T11:30:00Z,286.3241473,2228.9065257,2130.8537101
2020-09-27T12:00:00Z,250.143823,2228.9065257,2130.8537101
2020-09-27T12:30:00Z,198.601899,2228.9065257,2130.8537101
2020-09-27T13:00:00Z,193.805495,2228.9065257,2130.8537101
2020-09-27T13:30:00Z,162.65977610000002,2228.9065257,2130.8537101
2020-09-27T14:00:00Z,155.4058712,2228.9065257,2130.8537101
2020-09-27T14:30:00Z,155.2764336,2228.9065257,2130.8537101
2020-09-27T15:00:00Z,125.1034519,2228.9065257,2130.8537101
2020-09-27T15:30:00Z,88.950302,2228.9065257,2130.8537101
2020-09-27T16:00:00Z,64.8533286,2228.9065257,2130.8537101
2020-09-27T16:30:00Z,30.8048982,2228.9065257,2130.8537101
2020-09-27T17:00:00Z,10.593117969,2228.9065257,2130.8537101
2020-09-27T17:30:00Z,0.11508550657,2228.9065257,2130.8537101
2020-09-27T18:00:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T18:30:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T19:00:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T19:30:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T20:00:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T20:30:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T21:00:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T21:30:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T22:00:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T22:30:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T23:00:00Z,0.0,2228.9065257,2130.8537101
2020-09-27T23:30:00Z,0.0,2228.9065257,2130.8537101
2020-09-28T00:00:00Z,0.0,2228.954576,2130.8529504
2020-09-28T00:30:00Z,0.0,2228.954576,2130.8529504
2020-09-28T01:00:00Z,0.0,2228.954576,2130.8529504
2020-09-28T01:30:00Z,0.0,2228.954576,2130.8529504
2020-09-28T02:00:00Z,0.0,2228.954576,2130.8529504
2020-09-28T02:30:00Z,0.0,2228.954576,2130.8529504
2020-09-28T03:00:00Z,0.0,2228.954576,2130.8529504
2020-09-28T03:30:00Z,0.0,2228.954576,2130.8529504
2020-09-28T04:00:00Z,0.0,2228.954576,2130.8529504
2020-09-28T04:30:00Z,0.0,2228.954576,2130.8529504
2020-09-28T05:00:00Z,0.0,2228.954576,2130.8529504
2020-09-28T05:30:00Z,0.0,2228.954576,2130.8529504
2020-09-28T06:00:00Z,7.92337733,2228.954576,2130.8529504
2020-09-28T06:30:00Z,32.98194311,2228.954576,2130.8529504
2020-09-28T07:00:00Z,72.2884448,2228.954576,2130.8529504
2020-09-28T07:30:00Z,162.120804,2228.954576,2130.8529504
2020-09-28T08:00:00Z,305.030849,2228.954576,2130.8529504
2020-09-28T08:30:00Z,402.106642,2228.954576,2130.8529504
2020-09-28T09:00:00Z,509.017569,2228.954576,2130.8529504
2020-09-28T09:30:00Z,670.966193,2228.954576,2130.8529504
2020-09-28T10:00:00Z,797.053512,2228.954576,2130.8529504
2020-09-28T10:30:00Z,894.572769,2228.954576,2130.8529504
2020-09-28T11:00:00Z,913.350288,2228.954576,2130.8529504
2020-09-28T11:30:00Z,1029.53928,2228.954576,2130.8529504
2020-09-28T12:00:00Z,1041.32643,2228.954576,2130.8529504
