timestamp_utc,settlement_date,settlement_period,boa,generation_mw
2021-01-01T16:00:00Z,2021-01-01,33,0.0,501.368
2021-01-01T16:30:00Z,2021-01-01,34,0.0,602.748
2021-01-01T17:00:00Z,2021-01-01,35,0.0,493.9
2021-01-01T17:30:00Z,2021-01-01,36,0.0,454.908
2021-01-01T18:00:00Z,2021-01-01,37,0.0,519.4259999999999
2021-01-01T18:30:00Z,2021-01-01,38,0.0,434.53
2021-01-01T19:00:00Z,2021-01-01,39,0.0,420.064
2021-01-01T19:30:00Z,2021-01-01,40,0.0,447.51
2021-01-01T20:00:00Z,2021-01-01,41,0.0,297.86
2021-01-01T20:30:00Z,2021-01-01,42,0.0,260.646
2021-01-01T21:00:00Z,2021-01-01,43,0.0,374.882
2021-01-01T21:30:00Z,2021-01-01,44,0.0,412.288
2021-01-01T22:00:00Z,2021-01-01,45,0.0,413.03
2021-01-01T22:30:00Z,2021-01-01,46,0.0,480.546
2021-01-01T23:00:00Z,2021-01-01,47,0.0,525.184
2021-01-01T23:30:00Z,2021-01-01,48,0.0,487.798
2021-01-02T00:00:00Z,2021-01-02,1,0.0,465.902
2021-01-02T00:30:00Z,2021-01-02,2,0.0,392.836
2021-01-02T01:00:00Z,2021-01-02,3,0.0,373.722
2021-01-02T01:30:00Z,2021-01-02,4,0.0,378.052
2021-01-02T02:00:00Z,2021-01-02,5,0.0,369.132
2021-01-02T02:30:00Z,2021-01-02,6,0.0,353.942
2021-01-02T03:00:00Z,2021-01-02,7,0.0,310.264
2021-01-02T03:30:00Z,2021-01-02,8,0.0,314.608
2021-01-02T04:00:00Z,2021-01-02,9,0.0,292.574
2021-01-02T04:30:00Z,2021-01-02,10,0.0,308.046
2021-01-02T05:00:00Z,2021-01-02,11,0.0,296.944
2021-01-02T05:30:00Z,2021-01-02,12,0.0,313.982
2021-01-02T06:00:00Z,2021-01-02,13,0.0,198.954
2021-01-02T06:30:00Z,2021-01-02,14,0.0,163.972
2021-01-02T07:00:00Z,2021-01-02,15,0.0,165.926
2021-01-02T07:30:00Z,2021-01-02,16,0.0,146.738
2021-01-02T08:00:00Z,2021-01-02,17,0.0,94.878
2021-01-02T08:30:00Z,2021-01-02,18,0.0,82.116
2021-01-02T09:00:00Z,2021-01-02,19,0.0,80.704
2021-01-02T09:30:00Z,2021-01-02,20,0.0,37.596
2021-01-02T10:00:00Z,2021-01-02,21,0.0,36.054
2021-01-02T10:30:00Z,2021-01-02,22,0.0,46.474
2021-01-02T11:00:00Z,2021-01-02,23,0.0,30.858
2021-01-02T11:30:00Z,2021-01-02,24,0.0,16.752
2021-01-02T12:00:00Z,2021-01-02,25,0.0,21.102
2021-01-02T12:30:00Z,2021-01-02,26,0.0,33.708
2021-01-02T13:00:00Z,2021-01-02,27,0.0,23.226
2021-01-02T13:30:00Z,2021-01-02,28,0.0,19.394
2021-01-02T14:00:00Z,2021-01-02,29,0.0,30.028
2021-01-02T14:30:00Z,2021-01-02,30,0.0,37.49
2021-01-02T15:00:00Z,2021-01-02,31,0.0,30.938
2021-01-02T15:30:00Z,2021-01-02,32,0.0,38.05
2021-01-02T16:00:00Z,2021-01-02,33,0.0,38.572
2021-01-02T16:30:00Z,2021-01-02,34,0.0,38.402
2021-01-02T17:00:00Z,2021-01-02,35,0.0,61.866
2021-01-02T17:30:00Z,2021-01-02,36,0.0,96.568
2021-01-02T18:00:00Z,2021-01-02,37,0.0,129.548
2021-01-02T18:30:00Z,2021-01-02,38,0.0,133.108
2021-01-02T19:00:00Z,2021-01-02,39,0.0,110.912
2021-01-02T19:30:00Z,2021-01-02,40,0.0,127.522
2021-01-02T20:00:00Z,2021-01-02,41,0.0,176.634
2021-01-02T20:30:00Z,2021-01-02,42,0.0,219.46
2021-01-02T21:00:00Z,2021-01-02,43,0.0,208.106
2021-01-02T21:30:00Z,2021-01-02,44,0.0,251.338
2021-01-02T22:00:00Z,2021-01-02,45,0.0,221.244
2021-01-02T22:30:00Z,2021-01-02,46,0.0,238.48
2021-01-02T23:00:00Z,2021-01-02,47,0.0,233.328
2021-01-02T23:30:00Z,2021-01-02,48,0.0,268.836
2021-01-03T00:00:00Z,2021-01-03,1,0.0,313.082
2021-01-03T00:30:00Z,2021-01-03,2,0.0,307.61
2021-01-03T01:00:00Z,2021-01-03,3,0.0,326.408
2021-01-03T01:30:00Z,2021-01-03,4,0.0,330.47
2021-01-03T02:00:00Z,2021-01-03,5,0.0,474.072
2021-01-03T02:30:00Z,2021-01-03,6,0.0,386.782
2021-01-03T03:00:00Z,2021-01-03,7,0.0,301.386
2021-01-03T03:30:00Z,2021-01-03,8,0.0,426.332
2021-01-03T04:00:00Z,2021-01-03,9,0.0,574.81
2021-01-03T04:30:00Z,2021-01-03,10,0.0,529.546
2021-01-03T05:00:00Z,2021-01-03,11,0.0,567.692
2021-01-03T05:30:00Z,2021-01-03,12,0.0,568.974
2021-01-03T06:00:00Z,2021-01-03,13,0.0,618.23
2021-01-03T06:30:00Z,2021-01-03,14,0.0,787.274
2021-01-03T07:00:00Z,2021-01-03,15,0.0,841.324
2021-01-03T07:30:00Z,2021-01-03,16,0.0,933.932
2021-01-03T08:00:00Z,2021-01-03,17,0.0,882.538
2021-01-03T08:30:00Z,2021-01-03,18,0.0,928.936
2021-01-03T09:00:00Z,2021-01-03,19,0.0,1022.956
2021-01-03T09:30:00Z,2021-01-03,20,0.0,1066.83
2021-01-03T10:00:00Z,2021-01-03,21,0.0,1076.854
2021-01-03T10:30:00Z,2021-01-03,22,0.0,1051.246
2021-01-03T11:00:00Z,2021-01-03,23,0.0,993.09
2021-01-03T11:30:00Z,2021-01-03,24,0.0,1014.914
2021-01-03T12:00:00Z,2021-01-03,25,0.0,920.822
2021-01-03T12:30:00Z,2021-01-03,26,0.0,861.996
2021-01-03T13:00:00Z,2021-01-03,27,0.0,922.742
2021-01-03T13:30:00Z,2021-01-03,28,0.0,1079.39
2021-01-03T14:00:00Z,2021-01-03,29,0.0,1084.486
2021-01-03T14:30:00Z,2021-01-03,30,0.0,1075.912
2021-01-03T15:00:00Z,2021-01-03,31,0.0,1056.454
2021-01-03T15:30:00Z,2021-01-03,32,0.0,1045.866
2021-01-03T16:00:00Z,2021-01-03,33,0.0,1035.7820000000002
2021-01-03T16:30:00Z,2021-01-03,34,0.0,1077.696
2021-01-03T17:00:00Z,2021-01-03,35,0.0,1085.062
2021-01-03T17:30:00Z,2021-01-03,36,0.0,1053.716
2021-01-03T18:00:00Z,2021-01-03,37,0.0,1017.688
2021-01-03T18:30:00Z,2021-01-03,38,0.0,1057.792
2021-01-03T19:00:00Z,2021-01-03,39,0.0,1020.32
2021-01-03T19:30:00Z,2021-01-03,40,0.0,1051.284
2021-01-03T20:00:00Z,2021-01-03,41,0.0,1044.156
2021-01-03T20:30:00Z,2021-01-03,42,0.0,934.292
2021-01-03T21:00:00Z,2021-01-03,43,0.0,954.012
2021-01-03T21:30:00Z,2021-01-03,44,0.0,959.184
2021-01-03T22:00:00Z,2021-01-03,45,0.0,993.058
2021-01-03T22:30:00Z,2021-01-03,46,0.0,968.116
2021-01-03T23:00:00Z,2021-01-03,47,0.0,1019.13
2021-01-03T23:30:00Z,2021-01-03,48,0.0,1018.666
2021-01-04T00:00:00Z,2021-01-04,1,0.0,1019.03
2021-01-04T00:30:00Z,2021-01-04,2,0.0,1056.414
2021-01-04T01:00:00Z,2021-01-04,3,0.0,1069.25
2021-01-04T01:30:00Z,2021-01-04,4,0.0,1071.65
2021-01-04T02:00:00Z,2021-01-04,5,0.0,1070.084
2021-01-04T02:30:00Z,2021-01-04,6,0.0,1076.778
2021-01-04T03:00:00Z,2021-01-04,7,0.0,1077.098
2021-01-04T03:30:00Z,2021-01-04,8,0.0,1077.922
2021-01-04T04:00:00Z,2021-01-04,9,0.0,1078.446
2021-01-04T04:30:00Z,2021-01-04,10,0.0,1078.29
2021-01-04T05:00:00Z,2021-01-04,11,0.0,1078.596
2021-01-04T05:30:00Z,2021-01-04,12,0.0,1078.472
2021-01-04T06:00:00Z,2021-01-04,13,0.0,1077.088
2021-01-04T06:30:00Z,2021-01-04,14,0.0,1071.39
2021-01-04T07:00:00Z,2021-01-04,15,0.0,1071.47
2021-01-04T07:30:00Z,2021-01-04,16,0.0,1077.12
2021-01-04T08:00:00Z,2021-01-04,17,0.0,1075.8
2021-01-04T08:30:00Z,2021-01-04,18,0.0,1069.89
2021-01-04T09:00:00Z,2021-01-04,19,0.0,1074.21
2021-01-04T09:30:00Z,2021-01-04,20,0.0,1077.434
2021-01-04T10:00:00Z,2021-01-04,21,0.0,1072.994
2021-01-04T10:30:00Z,2021-01-04,22,0.0,1070.842
2021-01-04T11:00:00Z,2021-01-04,23,0.0,1072.826
2021-01-04T11:30:00Z,2021-01-04,24,0.0,1072.976
2021-01-04T12:00:00Z,2021-01-04,25,0.0,1049.56
2021-01-04T12:30:00Z,2021-01-04,26,0.0,1048.866
2021-01-04T13:00:00Z,2021-01-04,27,0.0,1053.926
2021-01-04T13:30:00Z,2021-01-04,28,0.0,1058.834
2021-01-04T14:00:00Z,2021-01-04,29,0.0,1066.402
2021-01-04T14:30:00Z,2021-01-04,30,0.0,1069.288
2021-01-04T15:00:00Z,2021-01-04,31,0.0,1073.098
2021-01-04T15:30:00Z,2021-01-04,32,0.0,1071.04
2021-01-04T16:00:00Z,2021-01-04,33,0.0,1075.582
2021-01-04T16:30:00Z,2021-01-04,34,0.0,1076.14
2021-01-04T17:00:00Z,2021-01-04,35,0.0,1078.642
2021-01-04T17:30:00Z,2021-01-04,36,0.0,1075.742
2021-01-04T18:00:00Z,2021-01-04,37,0.0,1067.036
2021-01-04T18:30:00Z,2021-01-04,38,0.0,1070.998
2021-01-04T19:00:00Z,2021-01-04,39,0.0,1070.338
2021-01-04T19:30:00Z,2021-01-04,40,0.0,1046.826
2021-01-04T20:00:00Z,2021-01-04,41,0.0,1050.954
2021-01-04T20:30:00Z,2021-01-04,42,0.0,1075.3
2021-01-04T21:00:00Z,2021-01-04,43,0.0,1067.536
2021-01-04T21:30:00Z,2021-01-04,44,0.0,1061.642
2021-01-04T22:00:00Z,2021-01-04,45,0.0,1067.762
2021-01-04T22:30:00Z,2021-01-04,46,0.0,1079.852
2021-01-04T23:00:00Z,2021-01-04,47,0.0,1070.748
2021-01-04T23:30:00Z,2021-01-04,48,0.0,1073.316
2021-01-05T00:00:00Z,2021-01-05,1,0.0,1073.836
2021-01-05T00:30:00Z,2021-01-05,2,0.0,1052.396
2021-01-05T01:00:00Z,2021-01-05,3,0.0,994.07
2021-01-05T01:30:00Z,2021-01-05,4,0.0,967.77
2021-01-05T02:00:00Z,2021-01-05,5,0.0,980.404
2021-01-05T02:30:00Z,2021-01-05,6,0.0,1024.276
2021-01-05T03:00:00Z,2021-01-05,7,0.0,957.236
2021-01-05T03:30:00Z,2021-01-05,8,0.0,962.296
2021-01-05T04:00:00Z,2021-01-05,9,0.0,1000.57
2021-01-05T04:30:00Z,2021-01-05,10,0.0,1010.944
2021-01-05T05:00:00Z,2021-01-05,11,0.0,1026.03
2021-01-05T05:30:00Z,2021-01-05,12,0.0,1017.83
2021-01-05T06:00:00Z,2021-01-05,13,0.0,979.506
2021-01-05T06:30:00Z,2021-01-05,14,0.0,948.442
2021-01-05T07:00:00Z,2021-01-05,15,0.0,1051.356
2021-01-05T07:30:00Z,2021-01-05,16,0.0,1066.0
2021-01-05T08:00:00Z,2021-01-05,17,0.0,1051.408
2021-01-05T08:30:00Z,2021-01-05,18,0.0,1069.466
2021-01-05T09:00:00Z,2021-01-05,19,0.0,1064.778
2021-01-05T09:30:00Z,2021-01-05,20,0.0,1046.074
2021-01-05T10:00:00Z,2021-01-05,21,0.0,1072.46
2021-01-05T10:30:00Z,2021-01-05,22,0.0,1076.786
2021-01-05T11:00:00Z,2021-01-05,23,0.0,1074.836
2021-01-05T11:30:00Z,2021-01-05,24,0.0,1074.602
2021-01-05T12:00:00Z,2021-01-05,25,0.0,1067.598
2021-01-05T12:30:00Z,2021-01-05,26,0.0,1070.986
2021-01-05T13:00:00Z,2021-01-05,27,0.0,1062.364
2021-01-05T13:30:00Z,2021-01-05,28,0.0,1056.77
2021-01-05T14:00:00Z,2021-01-05,29,0.0,1062.958
2021-01-05T14:30:00Z,2021-01-05,30,0.0,1046.738
2021-01-05T15:00:00Z,2021-01-05,31,0.0,1005.162
2021-01-05T15:30:00Z,2021-01-05,32,0.0,1053.274
2021-01-05T16:00:00Z,2021-01-05,33,0.0,1050.28
2021-01-05T16:30:00Z,2021-01-05,34,0.0,1035.754
2021-01-05T17:00:00Z,2021-01-05,35,0.0,1056.83
2021-01-05T17:30:00Z,2021-01-05,36,0.0,1020.538
2021-01-05T18:00:00Z,2021-01-05,37,0.0,936.142
2021-01-05T18:30:00Z,2021-01-05,38,0.0,830.74
2021-01-05T19:00:00Z,2021-01-05,39,0.0,976.368
2021-01-05T19:30:00Z,2021-01-05,40,0.0,923.796
2021-01-05T20:00:00Z,2021-01-05,41,0.0,956.308
2021-01-05T20:30:00Z,2021-01-05,42,0.0,947.754
2021-01-05T21:00:00Z,2021-01-05,43,0.0,850.028
2021-01-05T21:30:00Z,2021-01-05,44,0.0,805.476
2021-01-05T22:00:00Z,2021-01-05,45,0.0,898.144
2021-01-05T22:30:00Z,2021-01-05,46,0.0,859.898
2021-01-05T23:00:00Z,2021-01-05,47,0.0,807.872
2021-01-05T23:30:00Z,2021-01-05,48,0.0,855.018
2021-01-06T00:00:00Z,2021-01-06,1,0.0,869.0260000000001
2021-01-06T00:30:00Z,2021-01-06,2,0.0,906.714
2021-01-06T01:00:00Z,2021-01-06,3,0.0,917.642
2021-01-06T01:30:00Z,2021-01-06,4,0.0,931.91
2021-01-06T02:00:00Z,2021-01-06,5,0.0,974.794
2021-01-06T02:30:00Z,2021-01-06,6,0.0,1007.656
2021-01-06T03:00:00Z,2021-01-06,7,0.0,1005.514
2021-01-06T03:30:00Z,2021-01-06,8,0.0,969.582
2021-01-06T04:00:00Z,2021-01-06,9,0.0,971.13
2021-01-06T04:30:00Z,2021-01-06,10,0.0,1000.27
2021-01-06T05:00:00Z,2021-01-06,11,0.0,957.63
2021-01-06T05:30:00Z,2021-01-06,12,0.0,855.494
2021-01-06T06:00:00Z,2021-01-06,13,0.0,851.442
2021-01-06T06:30:00Z,2021-01-06,14,0.0,885.102
2021-01-06T07:00:00Z,2021-01-06,15,0.0,780.804
2021-01-06T07:30:00Z,2021-01-06,16,0.0,822.538
2021-01-06T08:00:00Z,2021-01-06,17,0.0,765.992
2021-01-06T08:30:00Z,2021-01-06,18,0.0,769.94
2021-01-06T09:00:00Z,2021-01-06,19,0.0,503.056
2021-01-06T09:30:00Z,2021-01-06,20,0.0,436.936
2021-01-06T10:00:00Z,2021-01-06,21,0.0,499.672
2021-01-06T10:30:00Z,2021-01-06,22,0.0,407.436
2021-01-06T11:00:00Z,2021-01-06,23,0.0,348.684
2021-01-06T11:30:00Z,2021-01-06,24,0.0,372.776
2021-01-06T12:00:00Z,2021-01-06,25,0.0,414.9
2021-01-06T12:30:00Z,2021-01-06,26,0.0,506.548
2021-01-06T13:00:00Z,2021-01-06,27,0.0,653.802
2021-01-06T13:30:00Z,2021-01-06,28,0.0,578.236
2021-01-06T14:00:00Z,2021-01-06,29,0.0,453.096
2021-01-06T14:30:00Z,2021-01-06,30,0.0,630.254
2021-01-06T15:00:00Z,2021-01-06,31,0.0,725.754
2021-01-06T15:30:00Z,2021-01-06,32,0.0,792.968
2021-01-06T16:00:00Z,2021-01-06,33,0.0,825.542
2021-01-06T16:30:00Z,2021-01-06,34,0.0,833.616
2021-01-06T17:00:00Z,2021-01-06,35,0.0,863.01
2021-01-06T17:30:00Z,2021-01-06,36,0.0,864.23
2021-01-06T18:00:00Z,2021-01-06,37,0.0,912.636
2021-01-06T18:30:00Z,2021-01-06,38,0.0,919.534
2021-01-06T19:00:00Z,2021-01-06,39,0.0,904.89
2021-01-06T19:30:00Z,2021-01-06,40,0.0,951.718
2021-01-06T20:00:00Z,2021-01-06,41,0.0,897.59
2021-01-06T20:30:00Z,2021-01-06,42,0.0,876.8480000000001
2021-01-06T21:00:00Z,2021-01-06,43,0.0,763.0540000000001
2021-01-06T21:30:00Z,2021-01-06,44,0.0,757.726
2021-01-06T22:00:00Z,2021-01-06,45,0.0,714.2280000000001
2021-01-06T22:30:00Z,2021-01-06,46,0.0,610.8199999999999
2021-01-06T23:00:00Z,2021-01-06,47,0.0,568.66
2021-01-06T23:30:00Z,2021-01-06,48,0.0,525.4
2021-01-07T00:00:00Z,2021-01-07,1,0.0,505.874
2021-01-07T00:30:00Z,2021-01-07,2,0.0,509.5220000000001
2021-01-07T01:00:00Z,2021-01-07,3,0.0,465.042
2021-01-07T01:30:00Z,2021-01-07,4,0.0,460.544
2021-01-07T02:00:00Z,2021-01-07,5,0.0,396.942
2021-01-07T02:30:00Z,2021-01-07,6,0.0,334.702
2021-01-07T03:00:00Z,2021-01-07,7,0.0,340.0
2021-01-07T03:30:00Z,2021-01-07,8,0.0,345.134
2021-01-07T04:00:00Z,2021-01-07,9,0.0,369.754
2021-01-07T04:30:00Z,2021-01-07,10,0.0,242.112
2021-01-07T05:00:00Z,2021-01-07,11,0.0,286.832
2021-01-07T05:30:00Z,2021-01-07,12,0.0,380.762
2021-01-07T06:00:00Z,2021-01-07,13,0.0,181.608
2021-01-07T06:30:00Z,2021-01-07,14,0.0,141.766
2021-01-07T07:00:00Z,2021-01-07,15,0.0,132.382
2021-01-07T07:30:00Z,2021-01-07,16,0.0,144.234
2021-01-07T08:00:00Z,2021-01-07,17,0.0,149.4
2021-01-07T08:30:00Z,2021-01-07,18,0.0,164.28
2021-01-07T09:00:00Z,2021-01-07,19,0.0,184.482
2021-01-07T09:30:00Z,2021-01-07,20,0.0,135.94799999999998
2021-01-07T10:00:00Z,2021-01-07,21,0.0,130.076
2021-01-07T10:30:00Z,2021-01-07,22,0.0,131.544
2021-01-07T11:00:00Z,2021-01-07,23,0.0,262.536
2021-01-07T11:30:00Z,2021-01-07,24,0.0,165.722
2021-01-07T12:00:00Z,2021-01-07,25,0.0,128.70999999999998
2021-01-07T12:30:00Z,2021-01-07,26,0.0,130.546
2021-01-07T13:00:00Z,2021-01-07,27,0.0,168.43
2021-01-07T13:30:00Z,2021-01-07,28,0.0,198.796
2021-01-07T14:00:00Z,2021-01-07,29,0.0,313.598
2021-01-07T14:30:00Z,2021-01-07,30,0.0,239.986
2021-01-07T15:00:00Z,2021-01-07,31,0.0,235.954
2021-01-07T15:30:00Z,2021-01-07,32,0.0,238.796
2021-01-07T16:00:00Z,2021-01-07,33,0.0,253.662
2021-01-07T16:30:00Z,2021-01-07,34,0.0,201.652
2021-01-07T17:00:00Z,2021-01-07,35,0.0,170.358
2021-01-07T17:30:00Z,2021-01-07,36,0.0,146.106
2021-01-07T18:00:00Z,2021-01-07,37,0.0,122.378
2021-01-07T18:30:00Z,2021-01-07,38,0.0,132.644
2021-01-07T19:00:00Z,2021-01-07,39,0.0,71.946
2021-01-07T19:30:00Z,2021-01-07,40,0.0,70.98400000000001
2021-01-07T20:00:00Z,2021-01-07,41,0.0,50.182
2021-01-07T20:30:00Z,2021-01-07,42,0.0,40.47
2021-01-07T21:00:00Z,2021-01-07,43,0.0,39.964
2021-01-07T21:30:00Z,2021-01-07,44,0.0,40.552
2021-01-07T22:00:00Z,2021-01-07,45,0.0,65.714
2021-01-07T22:30:00Z,2021-01-07,46,0.0,46.18
2021-01-07T23:00:00Z,2021-01-07,47,0.0,30.868
2021-01-07T23:30:00Z,2021-01-07,48,0.0,50.964
2021-01-08T00:00:00Z,2021-01-08,1,0.0,23.626
2021-01-08T00:30:00Z,2021-01-08,2,0.0,1.152
2021-01-08T01:00:00Z,2021-01-08,3,0.0,3.856
2021-01-08T01:30:00Z,2021-01-08,4,0.0,11.142
2021-01-08T02:00:00Z,2021-01-08,5,0.0,21.944000000000003
2021-01-08T02:30:00Z,2021-01-08,6,0.0,22.87
2021-01-08T03:00:00Z,2021-01-08,7,0.0,13.92
2021-01-08T03:30:00Z,2021-01-08,8,0.0,20.36
2021-01-08T04:00:00Z,2021-01-08,9,0.0,36.794
2021-01-08T04:30:00Z,2021-01-08,10,0.0,53.35
2021-01-08T05:00:00Z,2021-01-08,11,0.0,62.04
2021-01-08T05:30:00Z,2021-01-08,12,0.0,65.132
2021-01-08T06:00:00Z,2021-01-08,13,0.0,76.002
2021-01-08T06:30:00Z,2021-01-08,14,0.0,102.816
2021-01-08T07:00:00Z,2021-01-08,15,0.0,92.546
2021-01-08T07:30:00Z,2021-01-08,16,0.0,92.302
2021-01-08T08:00:00Z,2021-01-08,17,0.0,88.95400000000001
2021-01-08T08:30:00Z,2021-01-08,18,0.0,96.072
2021-01-08T09:00:00Z,2021-01-08,19,0.0,109.206
2021-01-08T09:30:00Z,2021-01-08,20,0.0,60.738
2021-01-08T10:00:00Z,2021-01-08,21,0.0,123.4
2021-01-08T10:30:00Z,2021-01-08,22,0.0,140.64600000000002
2021-01-08T11:00:00Z,2021-01-08,23,0.0,90.078
2021-01-08T11:30:00Z,2021-01-08,24,0.0,135.2
2021-01-08T12:00:00Z,2021-01-08,25,0.0,168.8
2021-01-08T12:30:00Z,2021-01-08,26,0.0,258.048
2021-01-08T13:00:00Z,2021-01-08,27,0.0,255.792
2021-01-08T13:30:00Z,2021-01-08,28,0.0,236.544
2021-01-08T14:00:00Z,2021-01-08,29,0.0,222.298
2021-01-08T14:30:00Z,2021-01-08,30,0.0,193.77
2021-01-08T15:00:00Z,2021-01-08,31,0.0,207.754
2021-01-08T15:30:00Z,2021-01-08,32,0.0,166.84
2021-01-08T16:00:00Z,2021-01-08,33,0.0,166.23
2021-01-08T16:30:00Z,2021-01-08,34,0.0,230.272
2021-01-08T17:00:00Z,2021-01-08,35,0.0,262.314
2021-01-08T17:30:00Z,2021-01-08,36,0.0,235.136
2021-01-08T18:00:00Z,2021-01-08,37,0.0,225.186
2021-01-08T18:30:00Z,2021-01-08,38,0.0,206.438
2021-01-08T19:00:00Z,2021-01-08,39,0.0,170.872
2021-01-08T19:30:00Z,2021-01-08,40,0.0,143.806
2021-01-08T20:00:00Z,2021-01-08,41,0.0,103.262
2021-01-08T20:30:00Z,2021-01-08,42,0.0,83.936
2021-01-08T21:00:00Z,2021-01-08,43,0.0,99.456
2021-01-08T21:30:00Z,2021-01-08,44,0.0,106.74
2021-01-08T22:00:00Z,2021-01-08,45,0.0,109.408
2021-01-08T22:30:00Z,2021-01-08,46,0.0,123.634
2021-01-08T23:00:00Z,2021-01-08,47,0.0,104.792
2021-01-08T23:30:00Z,2021-01-08,48,0.0,124.684
2021-01-09T00:00:00Z,2021-01-09,1,0.0,137.894
2021-01-09T00:30:00Z,2021-01-09,2,0.0,118.168
2021-01-09T01:00:00Z,2021-01-09,3,0.0,103.426
2021-01-09T01:30:00Z,2021-01-09,4,0.0,87.11600000000001
2021-01-09T02:00:00Z,2021-01-09,5,0.0,78.612
2021-01-09T02:30:00Z,2021-01-09,6,0.0,130.564
2021-01-09T03:00:00Z,2021-01-09,7,0.0,171.446
2021-01-09T03:30:00Z,2021-01-09,8,0.0,205.884
2021-01-09T04:00:00Z,2021-01-09,9,0.0,233.644
2021-01-09T04:30:00Z,2021-01-09,10,0.0,276.874
2021-01-09T05:00:00Z,2021-01-09,11,0.0,284.822
2021-01-09T05:30:00Z,2021-01-09,12,0.0,284.178
2021-01-09T06:00:00Z,2021-01-09,13,0.0,310.208
2021-01-09T06:30:00Z,2021-01-09,14,0.0,317.746
2021-01-09T07:00:00Z,2021-01-09,15,0.0,308.76800000000003
2021-01-09T07:30:00Z,2021-01-09,16,0.0,333.22
2021-01-09T08:00:00Z,2021-01-09,17,0.0,330.904
2021-01-09T08:30:00Z,2021-01-09,18,0.0,371.52
2021-01-09T09:00:00Z,2021-01-09,19,0.0,330.136
2021-01-09T09:30:00Z,2021-01-09,20,0.0,303.64
2021-01-09T10:00:00Z,2021-01-09,21,0.0,286.782
2021-01-09T10:30:00Z,2021-01-09,22,0.0,330.058
2021-01-09T11:00:00Z,2021-01-09,23,0.0,391.956
2021-01-09T11:30:00Z,2021-01-09,24,0.0,454.248
2021-01-09T12:00:00Z,2021-01-09,25,0.0,413.792
2021-01-09T12:30:00Z,2021-01-09,26,0.0,364.338
2021-01-09T13:00:00Z,2021-01-09,27,0.0,381.562
2021-01-09T13:30:00Z,2021-01-09,28,0.0,354.046
2021-01-09T14:00:00Z,2021-01-09,29,0.0,334.754
2021-01-09T14:30:00Z,2021-01-09,30,0.0,345.046
2021-01-09T15:00:00Z,2021-01-09,31,0.0,413.382
2021-01-09T15:30:00Z,2021-01-09,32,0.0,458.266
2021-01-09T16:00:00Z,2021-01-09,33,0.0,348.374
2021-01-09T16:30:00Z,2021-01-09,34,0.0,396.352
2021-01-09T17:00:00Z,2021-01-09,35,0.0,410.282
2021-01-09T17:30:00Z,2021-01-09,36,0.0,452.964
2021-01-09T18:00:00Z,2021-01-09,37,0.0,581.6419999999999
2021-01-09T18:30:00Z,2021-01-09,38,0.0,704.092
2021-01-09T19:00:00Z,2021-01-09,39,0.0,831.45
2021-01-09T19:30:00Z,2021-01-09,40,0.0,862.942
2021-01-09T20:00:00Z,2021-01-09,41,0.0,861.22
2021-01-09T20:30:00Z,2021-01-09,42,0.0,813.592
2021-01-09T21:00:00Z,2021-01-09,43,0.0,722.42
