timestamp_utc,generation_mw,installed_capacity_mwp,capacity_mwp
2024-05-05T11:00:00Z,1790.59413,2741.8310367999998,2574.3828444
2024-05-05T11:30:00Z,1701.99045,2741.8310367999998,2574.3828444
2024-05-05T12:00:00Z,1745.42754,2741.8310367999998,2574.3828444
2024-05-05T12:30:00Z,1614.656612,2741.8310367999998,2574.3828444
2024-05-05T13:00:00Z,1438.977652,2741.8310367999998,2574.3828444
2024-05-05T13:30:00Z,1279.47871,2741.8310367999998,2574.3828444
2024-05-05T14:00:00Z,1165.626612,2741.8310367999998,2574.3828444
2024-05-05T14:30:00Z,878.399951,2741.8310367999998,2574.3828444
2024-05-05T15:00:00Z,760.8160330000001,2741.8310367999998,2574.3828444
2024-05-05T15:30:00Z,583.247248,2741.8310367999998,2574.3828444
2024-05-05T16:00:00Z,481.872652,2741.8310367999998,2574.3828444
2024-05-05T16:30:00Z,378.114079,2741.8310367999998,2574.3828444
2024-05-05T17:00:00Z,270.62035099999997,2741.8310367999998,2574.3828444
2024-05-05T17:30:00Z,167.1779269,2741.8310367999998,2574.3828444
2024-05-05T18:00:00Z,85.237481,2741.8310367999998,2574.3828444
2024-05-05T18:30:00Z,31.1662958,2741.8310367999998,2574.3828444
2024-05-05T19:00:00Z,2.608538086,2741.8310367999998,2574.3828444
2024-05-05T19:30:00Z,0.00024886805399999996,2741.8310367999998,2574.3828444
2024-05-05T20:00:00Z,0.0,2741.8310367999998,2574.3828444
2024-05-05T20:30:00Z,0.0,2741.8310367999998,2574.3828444
2024-05-05T21:00:00Z,0.0,2741.8310367999998,2574.3828444
2024-05-05T21:30:00Z,0.0,2741.8310367999998,2574.3828444
2024-05-05T22:00:00Z,0.0,2741.8310367999998,2574.3828444
2024-05-05T22:30:00Z,0.0,2741.8310367999998,2574.3828444
2024-05-05T23:00:00Z,0.0,2741.8310367999998,2574.3828444
2024-05-05T23:30:00Z,0.0,2741.8310367999998,2574.322798
2024-05-06T00:00:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T00:30:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T01:00:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T01:30:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T02:00:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T02:30:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T03:00:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T03:30:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T04:00:00Z,0.016506294799999998,2741.8310367999998,2574.3227970000003
2024-05-06T04:30:00Z,18.69730367,2741.8310367999998,2574.3227970000003
2024-05-06T05:00:00Z,73.7832538,2741.8310367999998,2574.3227970000003
2024-05-06T05:30:00Z,121.9667846,2741.8310367999998,2574.3227970000003
2024-05-06T06:00:00Z,162.6763102,2741.8310367999998,2574.3227970000003
2024-05-06T06:30:00Z,295.557990577,2741.8310367999998,2574.3227970000003
2024-05-06T07:00:00Z,453.15002875,2741.8310367999998,2574.3227970000003
2024-05-06T07:30:00Z,592.490499,2741.8310367999998,2574.3227970000003
2024-05-06T08:00:00Z,684.532923,2741.8310367999998,2574.3227970000003
2024-05-06T08:30:00Z,777.62855,2741.8310367999998,2574.3227970000003
2024-05-06T09:00:00Z,837.182196,2741.8310367999998,2574.3227970000003
2024-05-06T09:30:00Z,890.35418,2741.8310367999998,2574.3227970000003
2024-05-06T10:00:00Z,874.773562,2741.8310367999998,2574.3227970000003
2024-05-06T10:30:00Z,756.530886,2741.8310367999998,2574.3227970000003
2024-05-06T11:00:00Z,725.826328,2741.8310367999998,2574.3227970000003
2024-05-06T11:30:00Z,717.643659,2741.8310367999998,2574.3227970000003
2024-05-06T12:00:00Z,703.798485,2741.8310367999998,2574.3227970000003
2024-05-06T12:30:00Z,593.604785,2741.8310367999998,2574.3227970000003
2024-05-06T13:00:00Z,553.871998,2741.8310367999998,2574.3227970000003
2024-05-06T13:30:00Z,564.600718,2741.8310367999998,2574.3227970000003
2024-05-06T14:00:00Z,585.494975,2741.8310367999998,2574.3227970000003
2024-05-06T14:30:00Z,592.384227,2741.8310367999998,2574.3227970000003
2024-05-06T15:00:00Z,482.28742,2741.8310367999998,2574.3227970000003
2024-05-06T15:30:00Z,415.297797661,2741.8310367999998,2574.3227970000003
2024-05-06T16:00:00Z,329.9795952,2741.8310367999998,2574.3227970000003
2024-05-06T16:30:00Z,288.684833,2741.8310367999998,2574.3227970000003
2024-05-06T17:00:00Z,238.95001200000002,2741.8310367999998,2574.3227970000003
2024-05-06T17:30:00Z,159.2188896,2741.8310367999998,2574.3227970000003
2024-05-06T18:00:00Z,98.6169928,2741.8310367999998,2574.3227970000003
2024-05-06T18:30:00Z,43.58129336,2741.8310367999998,2574.3227970000003
2024-05-06T19:00:00Z,9.4947820801,2741.8310367999998,2574.3227970000003
2024-05-06T19:30:00Z,0.10088272183,2741.8310367999998,2574.3227970000003
2024-05-06T20:00:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T20:30:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T21:00:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T21:30:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T22:00:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T22:30:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T23:00:00Z,0.0,2741.8310367999998,2574.3227970000003
2024-05-06T23:30:00Z,0.0,2741.8310367999998,2574.2627347000002
2024-05-07T00:00:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T00:30:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T01:00:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T01:30:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T02:00:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T02:30:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T03:00:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T03:30:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T04:00:00Z,0.00025080441,2741.8310367999998,2574.2627217
2024-05-07T04:30:00Z,16.21520603,2741.8310367999998,2574.2627217
2024-05-07T05:00:00Z,65.1778635,2741.8310367999998,2574.2627217
2024-05-07T05:30:00Z,103.333994,2741.8310367999998,2574.2627217
2024-05-07T06:00:00Z,141.426346,2741.8310367999998,2574.2627217
2024-05-07T06:30:00Z,251.466077,2741.8310367999998,2574.2627217
2024-05-07T07:00:00Z,437.617633,2741.8310367999998,2574.2627217
2024-05-07T07:30:00Z,694.862878,2741.8310367999998,2574.2627217
2024-05-07T08:00:00Z,950.92893,2741.8310367999998,2574.2627217
2024-05-07T08:30:00Z,1160.08129,2741.8310367999998,2574.2627217
2024-05-07T09:00:00Z,1243.80679,2741.8310367999998,2574.2627217
2024-05-07T09:30:00Z,1341.35663,2741.8310367999998,2574.2627217
2024-05-07T10:00:00Z,1374.75982,2741.8310367999998,2574.2627217
2024-05-07T10:30:00Z,1382.42667,2741.8310367999998,2574.2627217
2024-05-07T11:00:00Z,1355.44545,2741.8310367999998,2574.2627217
2024-05-07T11:30:00Z,1304.96592,2741.8310367999998,2574.2627217
2024-05-07T12:00:00Z,1325.57083,2741.8310367999998,2574.2627217
2024-05-07T12:30:00Z,1107.47846,2741.8310367999998,2574.2627217
2024-05-07T13:00:00Z,1052.16559,2741.8310367999998,2574.2627217
2024-05-07T13:30:00Z,955.3330100000001,2741.8310367999998,2574.2627217
2024-05-07T14:00:00Z,1023.301125,2741.8310367999998,2574.2627217
2024-05-07T14:30:00Z,1077.335517,2741.8310367999998,2574.2627217
2024-05-07T15:00:00Z,933.529745,2741.8310367999998,2574.2627217
2024-05-07T15:30:00Z,704.68465,2741.8310367999998,2574.2627217
2024-05-07T16:00:00Z,610.573968,2741.8310367999998,2574.2627217
2024-05-07T16:30:00Z,480.769068,2741.8310367999998,2574.2627217
2024-05-07T17:00:00Z,325.778094,2741.8310367999998,2574.2627217
2024-05-07T17:30:00Z,239.968017,2741.8310367999998,2574.2627217
2024-05-07T18:00:00Z,133.156513,2741.8310367999998,2574.2627217
2024-05-07T18:30:00Z,66.3204497,2741.8310367999998,2574.2627217
2024-05-07T19:00:00Z,8.549294,2741.8310367999998,2574.2627217
2024-05-07T19:30:00Z,0.03098982325,2741.8310367999998,2574.2627217
2024-05-07T20:00:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T20:30:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T21:00:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T21:30:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T22:00:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T22:30:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T23:00:00Z,0.0,2741.8310367999998,2574.2627217
2024-05-07T23:30:00Z,0.0,2741.8310367999998,2574.2026773
2024-05-08T00:00:00Z,0.0,2741.8310367999998,2574.2026763
2024-05-08T00:30:00Z,0.0,2741.8310367999998,2574.2026763
2024-05-08T01:00:00Z,0.0,2741.8310367999998,2574.2026763
2024-05-08T01:30:00Z,0.0,2741.8310367999998,2574.2026763
2024-05-08T02:00:00Z,0.0,2741.8310367999998,2574.2026763
2024-05-08T02:30:00Z,0.0,2741.8310367999998,2574.2026763
2024-05-08T03:00:00Z,0.0,2741.8310367999998,2574.2026763
2024-05-08T03:30:00Z,0.0,2741.8310367999998,2574.2026763
2024-05-08T04:00:00Z,0.000182018133,2741.8310367999998,2574.2026763
2024-05-08T04:30:00Z,4.8779639900000005,2741.8310367999998,2574.2026763
2024-05-08T05:00:00Z,36.7225336,2741.8310367999998,2574.2026763
2024-05-08T05:30:00Z,90.1140674,2741.8310367999998,2574.2026763
2024-05-08T06:00:00Z,155.198246,2741.8310367999998,2574.2026763
2024-05-08T06:30:00Z,233.629938,2741.8310367999998,2574.2026763
2024-05-08T07:00:00Z,340.910214,2741.8310367999998,2574.2026763
2024-05-08T07:30:00Z,485.100865,2741.8310367999998,2574.2026763
2024-05-08T08:00:00Z,704.088848,2741.8310367999998,2574.2026763
2024-05-08T08:30:00Z,908.87391,2741.8310367999998,2574.2026763
2024-05-08T09:00:00Z,1230.5501,2741.8310367999998,2574.2026763
2024-05-08T09:30:00Z,1590.24899,2741.8310367999998,2574.2026763
2024-05-08T10:00:00Z,1771.0762200000001,2741.8310367999998,2574.2026763
2024-05-08T10:30:00Z,1840.4109899999999,2741.8310367999998,2574.2026763
2024-05-08T11:00:00Z,1880.27045,2741.8310367999998,2574.2026763
2024-05-08T11:30:00Z,1868.43606,2741.8310367999998,2574.2026763
2024-05-08T12:00:00Z,1967.08588,2741.8310367999998,2574.2026763
2024-05-08T12:30:00Z,1908.5906,2741.8310367999998,2574.2026763
2024-05-08T13:00:00Z,1798.02069,2741.8310367999998,2574.2026763
2024-05-08T13:30:00Z,1695.92648,2741.8310367999998,2574.2026763
2024-05-08T14:00:00Z,1514.6559399999999,2741.8310367999998,2574.2026763
2024-05-08T14:30:00Z,1379.2714,2741.8310367999998,2574.2026763
2024-05-08T15:00:00Z,1146.54684,2741.8310367999998,2574.2026763
2024-05-08T15:30:00Z,922.0656309999999,2741.8310367999998,2574.2026763
2024-05-08T16:00:00Z,757.5694100000001,2741.8310367999998,2574.2026763
2024-05-08T16:30:00Z,589.265713,2741.8310367999998,2574.2026763
2024-05-08T17:00:00Z,364.599011,2741.8310367999998,2574.2026763
2024-05-08T17:30:00Z,199.50098400000002,2741.8310367999998,2574.2026763
2024-05-08T18:00:00Z,126.017247,2741.8310367999998,2574.2026763
2024-05-08T18:30:00Z,67.2792829,2741.8310367999998,2574.2026763
2024-05-08T19:00:00Z,9.806930060000001,2741.8310367999998,2574.2026763
2024-05-08T19:30:00Z,0.2760204225942,2741.8310367999998,2574.2026763
2024-05-08T20:00:00Z,0.0,2741.8310367999998,2574.2026763
